26,4,120.889850763,307.089535122,214.705735878,86.555754018,-1,-1,-1
26,7,370.130711201,239.168429829,20.122454680,30.171229281,-1,-1,-1
26,6,236.120105963,244.285995695,29.878522306,44.776599632,-1,-1,-1
26,21,214.650887503,305.477738299,28.009359021,11.081809287,-1,-1,-1
26,12,255.546362565,264.405348965,17.278045026,36.145793196,-1,-1,-1
26,12,255.546362565,264.405348965,17.278045026,36.145793196,-1,-1,-1
26,5,210.716186822,299.048957767,27.903270924,15.661392483,-1,-1,-1
26,11,382.661240329,254.685430497,25.860827808,25.651163242,-1,-1,-1
26,14,424.340460995,262.117463446,24.827394458,32.197052820,-1,-1,-1
26,17,358.682222939,269.113229202,116.847106859,90.680742688,-1,-1,-1
27,19,265.942226214,315.324067893,17.594160860,20.909831035,-1,-1,-1
27,0,294.419994600,223.856406550,43.049576197,104.548047560,-1,-1,-1
27,12,254.471636188,262.120522991,17.331376560,36.298454084,-1,-1,-1
27,6,234.974726403,241.943734714,29.980648170,44.954402714,-1,-1,-1
27,5,209.397515809,296.941201940,28.044658389,15.729101915,-1,-1,-1
27,4,118.852961238,305.067808886,216.044969788,86.850759288,-1,-1,-1
27,7,369.478775298,236.759352654,20.181911019,30.258507595,-1,-1,-1
27,14,423.966460547,259.674286376,24.936683725,32.327981812,-1,-1,-1
27,12,254.471636188,262.120522991,17.331376560,36.298454084,-1,-1,-1
27,14,423.966460547,259.674286376,24.936683725,32.327981812,-1,-1,-1
27,21,213.312165448,303.395893337,28.156961058,11.134340400,-1,-1,-1
27,22,122.401030483,293.699607707,20.918188061,21.835581442,-1,-1,-1
27,11,382.069275975,252.286810206,25.953101205,25.735244728,-1,-1,-1
27,17,358.017032664,266.774083592,117.347419377,90.909714260,-1,-1,-1
28,0,295.394863891,220.957381904,42.576627567,105.104952713,-1,-1,-1
28,19,265.522336142,312.325594693,17.687095206,21.012928444,-1,-1,-1
28,21,213.005196312,299.665194029,28.286540080,11.157540625,-1,-1,-1
28,7,370.754581260,234.908642502,20.225092328,30.381499958,-1,-1,-1
28,6,235.491878862,238.327927447,30.167569221,45.040180802,-1,-1,-1
28,12,254.695934438,258.789000963,17.682950249,36.289956635,-1,-1,-1
28,12,254.695934438,258.789000963,17.682950249,36.289956635,-1,-1,-1
28,9,434.599481544,249.179628004,19.940990701,36.607448115,-1,-1,-1
28,4,117.699240501,300.599641715,216.587162639,88.683919943,-1,-1,-1
28,5,209.196415835,293.116539656,28.163374352,15.780380046,-1,-1,-1
28,14,425.134211024,258.667387258,25.082323069,32.484668252,-1,-1,-1
28,11,383.182638593,250.695824714,26.062033610,25.836868666,-1,-1,-1
29,0,297.975115728,222.758319672,42.029242117,105.818028954,-1,-1,-1
29,4,117.697333856,300.397828350,217.117734982,91.247968482,-1,-1,-1
29,21,213.980567882,300.424958690,28.422245955,11.210514373,-1,-1,-1
29,19,266.257665403,314.044436543,17.801317237,21.165422046,-1,-1,-1
29,7,373.696695735,237.990415788,20.290003049,30.531286115,-1,-1,-1
29,6,237.552388897,239.241545326,30.383543860,45.124412150,-1,-1,-1
29,12,256.335604387,260.049427534,18.134373401,36.273629488,-1,-1,-1
29,12,256.335604387,260.049427534,18.134373401,36.273629488,-1,-1,-1
29,22,122.988888300,287.601096935,21.033252462,21.987009911,-1,-1,-1
29,17,360.973318652,268.409522933,117.120714118,93.900867585,-1,-1,-1
29,14,427.882910859,262.854124984,25.280485704,32.702011810,-1,-1,-1
29,9,437.445217111,253.482463278,20.293057733,36.717980638,-1,-1,-1
29,14,427.882910859,262.854124984,25.280485704,32.702011810,-1,-1,-1
30,5,209.627674567,295.231406087,28.445186605,15.976211236,-1,-1,-1
30,19,265.102845533,316.687518784,17.937988003,21.340062432,-1,-1,-1
30,0,298.896407900,225.360287239,41.539762652,106.556289483,-1,-1,-1
30,6,237.894482013,240.959106147,30.632468446,45.232731272,-1,-1,-1
30,4,115.593591515,301.026884646,217.939476660,94.015026525,-1,-1,-1
30,6,237.894482013,240.959106147,30.632468446,45.232731272,-1,-1,-1
30,12,256.230642750,262.139424168,18.622232974,36.273289522,-1,-1,-1
30,12,256.230642750,262.139424168,18.622232974,36.273289522,-1,-1,-1
30,22,122.069488727,287.436942714,21.125466197,22.100088955,-1,-1,-1
30,7,375.012911801,241.897154598,20.358968475,30.681756243,-1,-1,-1
30,9,438.560067115,258.680792979,20.639311887,36.824564037,-1,-1,-1
30,14,428.878603869,267.946679562,25.470162195,32.925954253,-1,-1,-1
30,17,361.584864506,272.538106020,116.881084281,95.758366632,-1,-1,-1
31,0,297.949774689,231.364563978,41.726778584,107.162778588,-1,-1,-1
31,21,210.898885461,308.696897885,28.827685778,11.403024776,-1,-1,-1
31,6,236.411682977,247.051305001,30.775158781,45.509759521,-1,-1,-1
31,4,112.023307365,307.751195859,220.191025474,95.089372525,-1,-1,-1
31,12,254.679646842,268.399030494,18.780524756,36.524101366,-1,-1,-1
31,7,374.444806035,248.006245090,20.449824591,30.830569759,-1,-1,-1
